word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
3287,274,Inutusan naman ng chairman ng komite na si DIWA Rep . Michael Edgar Aglipay ang DA na magsumite ng mga dokumento kaugnay ng pagbili nito ng fertilizer upang mapag-aralan ito ng mga miyembro .,ng fertilizer upang mapag-aralan ito,upang,FIL,,TRUE,,,,
3288,274,Inutusan naman ng chairman ng komite na si DIWA Rep . Michael Edgar Aglipay ang DA na magsumite ng mga dokumento kaugnay ng pagbili nito ng fertilizer upang mapag-aralan ito ng mga miyembro .,fertilizer upang mapag-aralan ito ng,mapag-aralan,FIL,,TRUE,,,,
3289,274,Inutusan naman ng chairman ng komite na si DIWA Rep . Michael Edgar Aglipay ang DA na magsumite ng mga dokumento kaugnay ng pagbili nito ng fertilizer upang mapag-aralan ito ng mga miyembro .,upang mapag-aralan ito ng mga,ito,FIL,,TRUE,,,,
3290,274,Inutusan naman ng chairman ng komite na si DIWA Rep . Michael Edgar Aglipay ang DA na magsumite ng mga dokumento kaugnay ng pagbili nito ng fertilizer upang mapag-aralan ito ng mga miyembro .,mapag-aralan ito ng mga miyembro,ng,FIL,,TRUE,,,,
3291,274,Inutusan naman ng chairman ng komite na si DIWA Rep . Michael Edgar Aglipay ang DA na magsumite ng mga dokumento kaugnay ng pagbili nito ng fertilizer upang mapag-aralan ito ng mga miyembro .,ito ng mga miyembro .,mga,FIL,,TRUE,,,,
3292,274,Inutusan naman ng chairman ng komite na si DIWA Rep . Michael Edgar Aglipay ang DA na magsumite ng mga dokumento kaugnay ng pagbili nito ng fertilizer upang mapag-aralan ito ng mga miyembro .,ng mga miyembro .,miyembro,FIL,,TRUE,,,,
3293,274,Inutusan naman ng chairman ng komite na si DIWA Rep . Michael Edgar Aglipay ang DA na magsumite ng mga dokumento kaugnay ng pagbili nito ng fertilizer upang mapag-aralan ito ng mga miyembro .,mga miyembro .,.,SYM,,TRUE,,,,
3294,275,Paano magiging kapareho ng Diyos ang Kanyang sangnilikha ?,Paano magiging kapareho,Paano,FIL,,TRUE,,,,
3295,275,Paano magiging kapareho ng Diyos ang Kanyang sangnilikha ?,Paano magiging kapareho ng,magiging,FIL,,TRUE,,,,
3296,275,Paano magiging kapareho ng Diyos ang Kanyang sangnilikha ?,Paano magiging kapareho ng Diyos,kapareho,FIL,,TRUE,,,,
3297,275,Paano magiging kapareho ng Diyos ang Kanyang sangnilikha ?,magiging kapareho ng Diyos ang,ng,FIL,,TRUE,,,,
3298,275,Paano magiging kapareho ng Diyos ang Kanyang sangnilikha ?,kapareho ng Diyos ang Kanyang,Diyos,FIL,NE,TRUE,,,,
3299,275,Paano magiging kapareho ng Diyos ang Kanyang sangnilikha ?,ng Diyos ang Kanyang sangnilikha,ang,FIL,,TRUE,,,,
3300,275,Paano magiging kapareho ng Diyos ang Kanyang sangnilikha ?,Diyos ang Kanyang sangnilikha ?,Kanyang,FIL,,TRUE,,,,
3301,275,Paano magiging kapareho ng Diyos ang Kanyang sangnilikha ?,ang Kanyang sangnilikha ?,sangnilikha,FIL,,TRUE,,,,
3302,275,Paano magiging kapareho ng Diyos ang Kanyang sangnilikha ?,Kanyang sangnilikha ?,?,SYM,,TRUE,,,,
3303,276,Naghahanap po ako nang mas matanda sa akin .,Naghahanap po ako,Naghahanap,FIL,,TRUE,,,,
3304,276,Naghahanap po ako nang mas matanda sa akin .,Naghahanap po ako nang,po,FIL,,TRUE,,,,
3305,276,Naghahanap po ako nang mas matanda sa akin .,Naghahanap po ako nang mas,ako,FIL,,TRUE,,,,
3306,276,Naghahanap po ako nang mas matanda sa akin .,po ako nang mas matanda,nang,FIL,,TRUE,,,,
3307,276,Naghahanap po ako nang mas matanda sa akin .,ako nang mas matanda sa,mas,FIL,,TRUE,,,,
3308,276,Naghahanap po ako nang mas matanda sa akin .,nang mas matanda sa akin,matanda,FIL,,TRUE,,,,
3309,276,Naghahanap po ako nang mas matanda sa akin .,mas matanda sa akin .,sa,FIL,,TRUE,,,,
3310,276,Naghahanap po ako nang mas matanda sa akin .,matanda sa akin .,akin,FIL,,TRUE,,,,
3311,276,Naghahanap po ako nang mas matanda sa akin .,sa akin .,.,SYM,,TRUE,,,,
3312,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .",So na-miss ko,So,ENG,,TRUE,,,,
3313,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .",So na-miss ko makipagkuwentuhan,na-miss,FIL,,FALSE,CS,,,code switched
3314,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .",So na-miss ko makipagkuwentuhan sa,ko,FIL,,TRUE,,,,
3315,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .",na-miss ko makipagkuwentuhan sa mga,makipagkuwentuhan,FIL,,TRUE,,,,
3316,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .",ko makipagkuwentuhan sa mga showbiz,sa,FIL,,TRUE,,,,
3317,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .",makipagkuwentuhan sa mga showbiz people,mga,FIL,,TRUE,,,,
3318,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .","sa mga showbiz people ,",showbiz,ENG,,TRUE,,,,
3319,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .","mga showbiz people , sa",people,ENG,,TRUE,,,,
3320,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .","showbiz people , sa mga",",",SYM,,TRUE,,,,
3321,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .","people , sa mga co-actors",sa,FIL,,TRUE,,,,
3322,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .",", sa mga co-actors ko",mga,FIL,,TRUE,,,,
3323,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .",sa mga co-actors ko .,co-actors,ENG,,TRUE,,,,
3324,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .",mga co-actors ko .,ko,FIL,,TRUE,,,,
3325,277,"So na-miss ko makipagkuwentuhan sa mga showbiz people , sa mga co-actors ko .",co-actors ko .,.,SYM,,TRUE,,,,
3326,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .",Kakahiya kayo GMA,Kakahiya,FIL,,TRUE,,,,
3327,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .","Kakahiya kayo GMA ,",kayo,FIL,,TRUE,,,,
3328,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .","Kakahiya kayo GMA , hanap",GMA,ENG,ABB_NE,TRUE,,,,
3329,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .","kayo GMA , hanap naman",",",SYM,,TRUE,,,,
3330,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .","GMA , hanap naman kayo",hanap,FIL,,TRUE,,,,
3331,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .",", hanap naman kayo ng",naman,FIL,,TRUE,,,,
3332,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .",hanap naman kayo ng sensitive,kayo,FIL,,TRUE,,,,
3333,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .",naman kayo ng sensitive na,ng,FIL,,TRUE,,,,
3334,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .",kayo ng sensitive na interviewee,sensitive,ENG,,TRUE,,,,
3335,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .",ng sensitive na interviewee sa,na,FIL,,TRUE,,,,
3336,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .",sensitive na interviewee sa isyu,interviewee,ENG,,TRUE,,,,
3337,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .",na interviewee sa isyu .,sa,FIL,,TRUE,,,,
3338,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .",interviewee sa isyu .,isyu,FIL,,TRUE,,,,
3339,278,"Kakahiya kayo GMA , hanap naman kayo ng sensitive na interviewee sa isyu .",sa isyu .,.,SYM,,TRUE,,,,
3340,279,patapos na yung buwan ng oct,patapos na yung,patapos,FIL,,TRUE,,,,
3341,279,patapos na yung buwan ng oct,patapos na yung buwan,na,FIL,,TRUE,,,,
3342,279,patapos na yung buwan ng oct,patapos na yung buwan ng,yung,FIL,,TRUE,,,,
3343,279,patapos na yung buwan ng oct,na yung buwan ng oct,buwan,FIL,,TRUE,,,,
3344,279,patapos na yung buwan ng oct,yung buwan ng oct,ng,FIL,,TRUE,,,,
3345,279,patapos na yung buwan ng oct,buwan ng oct,oct,UNK,ABB,FALSE,ENG,ABB_NE,,Oct is English and is an abbreviation for a named entity
3346,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,Hi ako po,Hi,UNK,EXPR,FALSE,ENG,,,"It is not an expr because expr is primarily for ""Onomatopoeic words or expressions representing sounds
(e.g., 'haha', 'grr', 'ah')"". Hi is a full english word!
"
3347,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,Hi ako po ay,ako,FIL,,TRUE,,,,
3348,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,Hi ako po ay nangagarap,po,FIL,,TRUE,,,,
3349,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ako po ay nangagarap pasukin,ay,FIL,,TRUE,,,,
3350,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,po ay nangagarap pasukin ang,nangagarap,FIL,,TRUE,,,,
3351,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ay nangagarap pasukin ang mundo,pasukin,FIL,,TRUE,,,,
3352,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,nangagarap pasukin ang mundo ng,ang,FIL,,TRUE,,,,
3353,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,pasukin ang mundo ng youtube,mundo,FIL,,TRUE,,,,
3354,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ang mundo ng youtube upang,ng,FIL,,TRUE,,,,
3355,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,mundo ng youtube upang makatulong,youtube,ENG,NE,TRUE,,,,
3356,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ng youtube upang makatulong ako,upang,FIL,,TRUE,,,,
3357,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,youtube upang makatulong ako kay,makatulong,FIL,,TRUE,,,,
3358,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,upang makatulong ako kay papa,ako,FIL,,TRUE,,,,
3359,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,makatulong ako kay papa sapagkat,kay,FIL,,TRUE,,,,
3360,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ako kay papa sapagkat siya,papa,FIL,,TRUE,,,,
3361,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,kay papa sapagkat siya ay,sapagkat,FIL,,TRUE,,,,
3362,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,papa sapagkat siya ay 60,siya,FIL,,TRUE,,,,
3363,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,sapagkat siya ay 60 years,ay,FIL,,TRUE,,,,
3364,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,siya ay 60 years old,60,NUM,,TRUE,,,,
3365,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ay 60 years old na,years,ENG,,TRUE,,,,
3366,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,60 years old na at,old,ENG,,TRUE,,,,
3367,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,years old na at wla,na,FIL,,TRUE,,,,
3368,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,old na at wla na,at,FIL,,TRUE,,,,
3369,280,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,na at wla na siyang,wla,FIL,,TRUE,,,,"""wla"" is one of the most recognizable words in filipino, it is universally understood"
